slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
bitcoin,BTC,Bitcoin,2017-11-20,1,8039.07,8336.86,7949.36,8200.64,3488450048,136881802624,0.6485,387.5
bitcoin,BTC,Bitcoin,2017-11-21,1,8205.74,8348.66,7762.71,8071.26,4277609984,134739693480,0.5266,585.95
bitcoin,BTC,Bitcoin,2017-11-22,1,8077.95,8302.26,8075.47,8253.55,3633530112,137797862084,0.7852,226.79
bitcoin,BTC,Bitcoin,2017-11-23,1,8232.38,8267.4,8038.77,8038.77,4225179904,134227860479,0,228.63
bitcoin,BTC,Bitcoin,2017-11-24,1,8074.02,8374.16,7940.93,8253.69,5058610176,137831976173,0.7219,433.23
bitcoin,BTC,Bitcoin,2017-11-25,1,8241.71,8790.92,8191.15,8790.92,4342060032,146820557006,1,599.77
bitcoin,BTC,Bitcoin,2017-11-26,1,8789.04,9522.93,8775.59,9330.55,5475579904,155850742551,0.7426,747.34
bitcoin,BTC,Bitcoin,2017-11-27,1,9352.72,9818.35,9352.72,9818.35,5653320192,164019464090,1,465.63
bitcoin,BTC,Bitcoin,2017-11-28,1,9823.43,10125.7,9736.3,10058.8,6348819968,168056012886,0.8282,389.4
bitcoin,BTC,Bitcoin,2017-11-29,1,10077.4,11517.4,9601.03,9888.61,11568799744,165233728795,0.1501,1916.37
bitcoin,BTC,Bitcoin,2017-11-30,1,9906.79,10801,9202.05,10233.6,8310689792,171020085600,0.6451,1598.95
bitcoin,BTC,Bitcoin,2017-12-01,1,10198.6,11046.7,9694.65,10975.6,6783119872,183444663767,0.9474,1352.05
bitcoin,BTC,Bitcoin,2017-12-02,1,10978.3,11320.2,10905.1,11074.6,5138500096,185122039035,0.4083,415.1
bitcoin,BTC,Bitcoin,2017-12-03,1,11082.7,11858.7,10862,11323.2,6608309760,189302389920,0.4627,996.7
bitcoin,BTC,Bitcoin,2017-12-04,1,11315.4,11657.2,11081.8,11657.2,6132409856,194912755450,1,575.4
bitcoin,BTC,Bitcoin,2017-12-05,1,11685.7,12032,11604.6,11916.7,6895260160,199278350420,0.7302,427.4
bitcoin,BTC,Bitcoin,2017-12-06,1,11923.4,14369.1,11923.4,14291.5,12656300032,239024437136,0.9683,2445.7
bitcoin,BTC,Bitcoin,2017-12-07,1,14266.1,17899.7,14057.3,17899.7,17950699520,299405364249,1,3842.4
bitcoin,BTC,Bitcoin,2017-12-08,1,17802.9,18353.4,14336.9,16569.4,21135998976,277185764485,0.5558,4016.5
bitcoin,BTC,Bitcoin,2017-12-09,1,16523.3,16783,13674.9,15178.2,13911300096,253946084745,0.4837,3108.1
bitcoin,BTC,Bitcoin,2017-12-10,1,15168.4,15850.6,13226.6,15455.4,13433299968,258615393665,0.8494,2624
bitcoin,BTC,Bitcoin,2017-12-11,1,15427.4,17513.9,15404.8,16936.8,12153900032,283439888520,0.7264,2109.1
bitcoin,BTC,Bitcoin,2017-12-12,1,16919.8,17781.8,16571.6,17415.4,14603799552,291483935710,0.6972,1210.2
bitcoin,BTC,Bitcoin,2017-12-13,1,17500,17653.1,16039.7,16408.2,12976900096,274663619978,0.2284,1613.4
bitcoin,BTC,Bitcoin,2017-12-14,1,16384.6,17085.8,16185.9,16564,13777399808,277310347000,0.4202,899.9
bitcoin,BTC,Bitcoin,2017-12-15,1,16601.3,18154.1,16601.3,17706.9,14309999616,296482120238,0.712,1552.8
bitcoin,BTC,Bitcoin,2017-12-16,1,17760.3,19716.7,17515.3,19497.4,12740599808,326502485530,0.9004,2201.4
bitcoin,BTC,Bitcoin,2017-12-17,1,19475.8,20089,18974.1,19140.8,13314599936,320576568850,0.1495,1114.9
bitcoin,BTC,Bitcoin,2017-12-18,1,19106.4,19371,18355.9,19114.2,14839499776,320174318520,0.747,1015.1
bitcoin,BTC,Bitcoin,2017-12-19,1,19118.3,19177.8,17275.4,17776.7,16894499840,297801055828,0.2635,1902.4
bitcoin,BTC,Bitcoin,2017-12-20,1,17760.3,17934.7,16077.7,16624.6,22149699584,278528964015,0.2945,1857
bitcoin,BTC,Bitcoin,2017-12-21,1,16642.4,17567.7,15342.7,15802.9,16516599808,264788651530,0.2068,2225
bitcoin,BTC,Bitcoin,2017-12-22,1,15898,15943.4,11833,13831.8,22197999616,231788283457,0.4863,4110.4
bitcoin,BTC,Bitcoin,2017-12-23,1,13948.7,15603.2,13828.8,14699.2,13086000128,246349213910,0.4905,1774.4
bitcoin,BTC,Bitcoin,2017-12-24,1,14608.2,14626,12747.7,13925.8,11572299776,233414163395,0.6272,1878.3
bitcoin,BTC,Bitcoin,2017-12-25,1,13995.9,14593,13448.9,14026.6,10664699904,235126843805,0.5049,1144.1
bitcoin,BTC,Bitcoin,2017-12-26,1,14036.6,16461.2,14028.9,16099.8,13454300160,269908107763,0.8514,2432.3
bitcoin,BTC,Bitcoin,2017-12-27,1,16163.5,16930.9,15114.3,15838.5,12487600128,265559172050,0.3987,1816.6
bitcoin,BTC,Bitcoin,2017-12-28,1,15864.1,15888.4,13937.3,14606.5,12336499712,244929825575,0.343,1951.1
bitcoin,BTC,Bitcoin,2017-12-29,1,14695.8,15279,14307,14656.2,13025500160,245793634125,0.3593,972
bitcoin,BTC,Bitcoin,2017-12-30,1,14681.9,14681.9,12350.1,12952.2,14452599808,217239803085,0.2582,2331.8
bitcoin,BTC,Bitcoin,2017-12-31,1,12897.7,14377.4,12755.6,14156.4,12136299520,237465823980,0.8637,1621.8
bitcoin,BTC,Bitcoin,2018-01-01,1,14112.2,14112.2,13154.7,13657.2,10291200000,229119155396,0.5248,957.5
bitcoin,BTC,Bitcoin,2018-01-02,1,13625,15444.6,13163.6,14982.1,16846600192,251377913955,0.7972,2281
bitcoin,BTC,Bitcoin,2018-01-03,1,14978.2,15572.8,14844.5,15201,16871900160,255080562912,0.4895,728.3
bitcoin,BTC,Bitcoin,2018-01-04,1,15270.7,15739.7,14522.2,15599.2,21783199744,261795321110,0.8846,1217.5
bitcoin,BTC,Bitcoin,2018-01-05,1,15477.2,17705.2,15202.8,17429.5,23840899072,292544135538,0.8898,2502.4
bitcoin,BTC,Bitcoin,2018-01-06,1,17462.1,17712.4,16764.6,17527,18314600448,294217423675,0.8044,947.8
bitcoin,BTC,Bitcoin,2018-01-07,1,17527.3,17579.6,16087.7,16477.6,15866000384,276634797271,0.2613,1491.9
bitcoin,BTC,Bitcoin,2018-01-08,1,16476.2,16537.9,14208.2,15170.1,18413899776,254715263101,0.4129,2329.7
bitcoin,BTC,Bitcoin,2018-01-09,1,15123.7,15497.5,14424,14595.4,16659999744,245095808695,0.1597,1073.5
bitcoin,BTC,Bitcoin,2018-01-10,1,14588.5,14973.3,13691.2,14973.3,18500800512,251472635522,1,1282.1
bitcoin,BTC,Bitcoin,2018-01-11,1,14968.2,15018.8,13105.9,13405.8,16534099968,225178724050,0.1568,1912.9
bitcoin,BTC,Bitcoin,2018-01-12,1,13453.9,14229.9,13158.1,13980.6,12065699840,234865160377,0.7674,1071.8
bitcoin,BTC,Bitcoin,2018-01-13,1,13952.4,14659.5,13952.4,14360.2,12763599872,241268592240,0.5767,707.1
bitcoin,BTC,Bitcoin,2018-01-14,1,14370.8,14511.8,13268,13772,11084099584,231413491364,0.4052,1243.8
bitcoin,BTC,Bitcoin,2018-01-15,1,13767.3,14445.5,13641.7,13819.8,12750799872,232242775485,0.2216,803.8
bitcoin,BTC,Bitcoin,2018-01-16,1,13836.1,13843.1,10194.9,11490.5,18853799936,193121120762,0.3551,3648.2
bitcoin,BTC,Bitcoin,2018-01-17,1,11431.1,11678,9402.29,11188.6,18830600192,188070430523,0.7849,2275.71
bitcoin,BTC,Bitcoin,2018-01-18,1,11198.8,12107.3,10942.5,11474.9,15020399616,192907550324,0.4571,1164.8
bitcoin,BTC,Bitcoin,2018-01-19,1,11429.8,11992.8,11172.1,11607.4,10740400128,195158837709,0.5304,820.7
bitcoin,BTC,Bitcoin,2018-01-20,1,11656.2,13103,11656.2,12899.2,11801700352,216907619830,0.8591,1446.8
bitcoin,BTC,Bitcoin,2018-01-21,1,12889.2,12895.9,11288.2,11600.1,9935179776,195089460991,0.194,1607.7
bitcoin,BTC,Bitcoin,2018-01-22,1,11633.1,11966.4,10240.2,10931.4,10537400320,183866421285,0.4004,1726.2
bitcoin,BTC,Bitcoin,2018-01-23,1,10944.5,11377.6,10129.7,10868.4,9660609536,182830257191,0.592,1247.9
bitcoin,BTC,Bitcoin,2018-01-24,1,10903.4,11501.4,10639.8,11359.4,9940989952,191115225673,0.8352,861.6
bitcoin,BTC,Bitcoin,2018-01-25,1,11421.7,11785.7,11057.4,11259.4,8873169920,189455303273,0.2774,728.3
bitcoin,BTC,Bitcoin,2018-01-26,1,11256,11656.7,10470.3,11171.4,9746199552,187995804677,0.5909,1186.4
bitcoin,BTC,Bitcoin,2018-01-27,1,11174.9,11614.9,10989.2,11440.7,7583269888,192550550498,0.7216,625.7
bitcoin,BTC,Bitcoin,2018-01-28,1,11475.3,12040.3,11475.3,11786.3,8350360064,198389948175,0.5504,565
bitcoin,BTC,Bitcoin,2018-01-29,1,11755.5,11875.6,11179.2,11296.4,7107359744,190164444830,0.1683,696.4
bitcoin,BTC,Bitcoin,2018-01-30,1,11306.8,11307.2,10036.2,10106.3,8637859840,170151556678,0.0552,1271
bitcoin,BTC,Bitcoin,2018-01-31,1,10108.2,10381.6,9777.42,10221.1,8041160192,172099559942,0.7344,604.18
bitcoin,BTC,Bitcoin,2018-02-01,1,10237.3,10288.8,8812.28,9170.54,9959400448,154428564694,0.2426,1476.52
bitcoin,BTC,Bitcoin,2018-02-02,1,9142.28,9142.28,7796.49,8830.75,12726899712,148725283812,0.7685,1345.79
bitcoin,BTC,Bitcoin,2018-02-03,1,8852.12,9430.75,8251.63,9174.91,7263790080,154540000411,0.783,1179.12
bitcoin,BTC,Bitcoin,2018-02-04,1,9175.7,9334.87,8031.22,8277.01,7073549824,139433682759,0.1885,1303.65
bitcoin,BTC,Bitcoin,2018-02-05,1,8270.54,8364.84,6756.68,6955.27,9285289984,117184385122,0.1235,1608.16
bitcoin,BTC,Bitcoin,2018-02-06,1,7051.75,7850.7,6048.26,7754,13999800320,130658094648,0.9464,1802.44
bitcoin,BTC,Bitcoin,2018-02-07,1,7755.49,8509.11,7236.79,7621.3,9169280000,128435001186,0.3022,1272.32
bitcoin,BTC,Bitcoin,2018-02-08,1,7637.86,8558.77,7637.86,8265.59,9346750464,139306699929,0.6816,920.91
bitcoin,BTC,Bitcoin,2018-02-09,1,8271.84,8736.98,7884.71,8736.98,6784820224,147266052809,1,852.27
bitcoin,BTC,Bitcoin,2018-02-10,1,8720.08,9122.55,8295.47,8621.9,7780960256,145341842785,0.3947,827.08
bitcoin,BTC,Bitcoin,2018-02-11,1,8616.13,8616.13,7931.1,8129.97,6122189824,137064586975,0.2903,685.03
bitcoin,BTC,Bitcoin,2018-02-12,1,8141.43,8985.92,8141.43,8926.57,6256439808,150513128412,0.9297,844.49
bitcoin,BTC,Bitcoin,2018-02-13,1,8926.72,8958.47,8455.41,8598.31,5696719872,144995984203,0.2841,503.06
bitcoin,BTC,Bitcoin,2018-02-14,1,8599.92,9518.54,8599.92,9494.63,7909819904,160131558835,0.974,918.62
bitcoin,BTC,Bitcoin,2018-02-15,1,9488.32,10234.8,9395.58,10166.4,9062540288,171477807437,0.9185,839.22
bitcoin,BTC,Bitcoin,2018-02-16,1,10135.7,10324.1,9824.82,10233.9,7296159744,172637061144,0.8193,499.28
bitcoin,BTC,Bitcoin,2018-02-17,1,10207.5,11139.5,10149.4,11112.7,8660880384,187482083882,0.9729,990.1
bitcoin,BTC,Bitcoin,2018-02-18,1,11123.4,11349.8,10326,10551.8,8744009728,178040648022,0.2206,1023.8
bitcoin,BTC,Bitcoin,2018-02-19,1,10552.6,11273.8,10513.2,11225.3,7652089856,189426791571,0.9362,760.6
bitcoin,BTC,Bitcoin,2018-02-20,1,11231.8,11958.5,11231.8,11403.7,9926540288,192457815912,0.2365,726.7
bitcoin,BTC,Bitcoin,2018-02-21,1,11372.2,11418.5,10479.1,10690.4,9405339648,180442459820,0.2249,939.4
bitcoin,BTC,Bitcoin,2018-02-22,1,10660.4,11039.1,9939.09,10005,8040079872,168892273935,0.0599,1100.01
bitcoin,BTC,Bitcoin,2018-02-23,1,9937.07,10487.3,9734.56,10301.1,7739500032,173909350860,0.7526,752.74
bitcoin,BTC,Bitcoin,2018-02-24,1,10287.7,10597.2,9546.97,9813.07,6917929984,165687799108,0.2534,1050.23
bitcoin,BTC,Bitcoin,2018-02-25,1,9796.42,9923.22,9407.06,9664.73,5706939904,163204062358,0.4992,516.16
bitcoin,BTC,Bitcoin,2018-02-26,1,9669.43,10475,9501.73,10366.7,7287690240,175076064010,0.8887,973.27
bitcoin,BTC,Bitcoin,2018-02-27,1,10393.9,10878.5,10246.1,10725.6,6966179840,181158869820,0.7582,632.4
bitcoin,BTC,Bitcoin,2018-02-28,1,10687.2,11089.8,10393.1,10397.9,6936189952,175644310997,0.0069,696.7
bitcoin,BTC,Bitcoin,2018-03-01,1,10385,11052.3,10352.7,10951,7317279744,185009753075,0.8552,699.6
bitcoin,BTC,Bitcoin,2018-03-02,1,10977.4,11189,10850.1,11086.4,7620590080,187318996197,0.6973,338.9
bitcoin,BTC,Bitcoin,2018-03-03,1,11101.9,11528.2,11002.4,11489.7,6690570240,194159120569,0.9268,525.8
bitcoin,BTC,Bitcoin,2018-03-04,1,11497.4,11512.6,11136.1,11512.6,6084149760,194567395376,1,376.5
bitcoin,BTC,Bitcoin,2018-03-05,1,11532.4,11704.1,11443.9,11573.3,6468539904,195614809925,0.4973,260.2
bitcoin,BTC,Bitcoin,2018-03-06,1,11500.1,11500.1,10694.3,10779.9,6832169984,182225316082,0.1062,805.8
bitcoin,BTC,Bitcoin,2018-03-07,1,10803.9,10929.5,9692.12,9965.57,8797910016,168479670395,0.221,1237.38
bitcoin,BTC,Bitcoin,2018-03-08,1,9951.44,10147.4,9335.87,9395.01,7186089984,158852238332,0.0729,811.53
bitcoin,BTC,Bitcoin,2018-03-09,1,9414.69,9466.35,8513.03,9337.55,8704190464,157898203939,0.8649,953.32
bitcoin,BTC,Bitcoin,2018-03-10,1,9350.59,9531.32,8828.47,8866,5386319872,149939797150,0.0534,702.85
bitcoin,BTC,Bitcoin,2018-03-11,1,8852.78,9711.89,8607.12,9578.63,6296370176,162009710243,0.8794,1104.77
bitcoin,BTC,Bitcoin,2018-03-12,1,9602.93,9937.5,8956.43,9205.12,6457399808,155710928717,0.2535,981.07
bitcoin,BTC,Bitcoin,2018-03-13,1,9173.04,9470.38,8958.19,9194.85,5991139840,155555594312,0.4621,512.19
bitcoin,BTC,Bitcoin,2018-03-14,1,9214.65,9355.85,8068.59,8269.81,6438230016,139920843550,0.1563,1287.26
bitcoin,BTC,Bitcoin,2018-03-15,1,8290.76,8428.35,7783.05,8300.86,6834429952,140460819364,0.8024,645.3
bitcoin,BTC,Bitcoin,2018-03-16,1,8322.91,8585.15,8005.31,8338.35,5289379840,141111773179,0.5744,579.84
bitcoin,BTC,Bitcoin,2018-03-17,1,8321.91,8346.53,7812.82,7916.88,4426149888,133993486925,0.195,533.71
bitcoin,BTC,Bitcoin,2018-03-18,1,7890.52,8245.51,7397.99,8223.68,6639190016,139201713268,0.9742,847.52
bitcoin,BTC,Bitcoin,2018-03-19,1,8344.12,8675.87,8182.4,8630.65,6729110016,146107514353,0.9084,493.47
bitcoin,BTC,Bitcoin,2018-03-20,1,8619.67,9051.02,8389.89,8913.47,6361789952,150909503835,0.7919,661.13
bitcoin,BTC,Bitcoin,2018-03-21,1,8937.48,9177.37,8846.33,8929.28,6043129856,151193917440,0.2506,331.04
bitcoin,BTC,Bitcoin,2018-03-22,1,8939.44,9100.71,8564.9,8728.47,5530390016,147809220250,0.3053,535.81
bitcoin,BTC,Bitcoin,2018-03-23,1,8736.25,8879.62,8360.62,8879.62,5954120192,150383574951,1,519
bitcoin,BTC,Bitcoin,2018-03-24,1,8901.95,8996.18,8665.7,8668.12,5664600064,146818882936,0.0073,330.48
bitcoin,BTC,Bitcoin,2018-03-25,1,8612.81,8682.01,8449.1,8495.78,4569880064,143914265310,0.2004,232.91
bitcoin,BTC,Bitcoin,2018-03-26,1,8498.47,8530.08,7921.43,8209.4,5921039872,139078211968,0.4731,608.65
bitcoin,BTC,Bitcoin,2018-03-27,1,8200,8232.78,7797.28,7833.04,5378250240,132717053150,0.0821,435.5
bitcoin,BTC,Bitcoin,2018-03-28,1,7836.83,8122.89,7809.17,7954.48,4935289856,134788265876,0.4632,313.72
bitcoin,BTC,Bitcoin,2018-03-29,1,7979.07,7994.33,7081.38,7165.7,6361229824,121436043045,0.0924,912.95
bitcoin,BTC,Bitcoin,2018-03-30,1,7171.45,7276.66,6683.93,6890.52,6289509888,116786562165,0.3485,592.73
bitcoin,BTC,Bitcoin,2018-03-31,1,6892.48,7207.85,6863.52,6973.53,4553269760,118204645927,0.3195,344.33
bitcoin,BTC,Bitcoin,2018-04-01,1,7003.06,7060.95,6526.87,6844.23,4532100096,116026809075,0.5942,534.08
bitcoin,BTC,Bitcoin,2018-04-02,1,6844.86,7135.47,6816.58,7083.8,4333440000,120101932910,0.838,318.89
bitcoin,BTC,Bitcoin,2018-04-03,1,7102.26,7530.94,7072.49,7456.11,5499700224,126429245883,0.8368,458.45
bitcoin,BTC,Bitcoin,2018-04-04,1,7456.41,7469.88,6803.88,6853.84,4.936e+09,116229557118,0.075,666
bitcoin,BTC,Bitcoin,2018-04-05,1,6848.65,6933.82,6644.8,6811.47,5639320064,115524404354,0.5767,289.02
bitcoin,BTC,Bitcoin,2018-04-06,1,6815.96,6857.49,6575,6636.32,3766810112,112565173568,0.2171,282.49
bitcoin,BTC,Bitcoin,2018-04-07,1,6630.51,7050.54,6630.51,6911.09,3976610048,117241368688,0.668,420.03
bitcoin,BTC,Bitcoin,2018-04-08,1,6919.98,7111.56,6919.98,7023.52,3652499968,119162880482,0.5405,191.58
bitcoin,BTC,Bitcoin,2018-04-09,1,7044.32,7178.11,6661.99,6770.73,4894060032,114886335694,0.2107,516.12
bitcoin,BTC,Bitcoin,2018-04-10,1,6795.44,6872.41,6704.15,6834.76,4272750080,115978358964,0.7762,168.26
bitcoin,BTC,Bitcoin,2018-04-11,1,6843.47,6968.32,6817.59,6968.32,4641889792,118267198080,1,150.73
bitcoin,BTC,Bitcoin,2018-04-12,1,6955.38,7899.23,6806.51,7889.25,8906250240,133912618634,0.9909,1092.72
bitcoin,BTC,Bitcoin,2018-04-13,1,7901.09,8183.96,7758.93,7895.96,7764460032,134043001354,0.3224,425.03
bitcoin,BTC,Bitcoin,2018-04-14,1,7874.67,8140.71,7846,7986.24,5191430144,135589384440,0.4759,294.71
bitcoin,BTC,Bitcoin,2018-04-15,1,7999.33,8338.42,7999.33,8329.11,5244480000,141427138383,0.9725,339.09
bitcoin,BTC,Bitcoin,2018-04-16,1,8337.57,8371.15,7925.73,8058.67,5631309824,136849408643,0.2985,445.42
bitcoin,BTC,Bitcoin,2018-04-17,1,8071.66,8285.96,7881.72,7902.09,6900879872,134206623206,0.0504,404.24
bitcoin,BTC,Bitcoin,2018-04-18,1,7944.43,8197.8,7886.01,8163.42,6529909760,138661092884,0.8897,311.79
bitcoin,BTC,Bitcoin,2018-04-19,1,8159.27,8298.69,8138.78,8294.31,7063209984,140902801023,0.9726,159.91
bitcoin,BTC,Bitcoin,2018-04-20,1,8286.88,8880.23,8244.54,8845.83,8438110208,150287113368,0.9459,635.69
bitcoin,BTC,Bitcoin,2018-04-21,1,8848.79,8997.57,8652.15,8895.58,7548550144,151150137128,0.7047,345.42
bitcoin,BTC,Bitcoin,2018-04-22,1,8925.06,9001.64,8779.61,8802.46,6629899776,149585589886,0.1029,222.03
bitcoin,BTC,Bitcoin,2018-04-23,1,8794.39,8958.55,8788.81,8930.88,6925190144,151784994312,0.837,169.74
bitcoin,BTC,Bitcoin,2018-04-24,1,8934.34,9732.61,8927.83,9697.5,10678800384,164833256250,0.9564,804.78
bitcoin,BTC,Bitcoin,2018-04-25,1,9701.03,9745.32,8799.84,8845.74,11083100160,150369282696,0.0485,945.48
bitcoin,BTC,Bitcoin,2018-04-26,1,8867.32,9281.51,8727.09,9281.51,8970559488,157793327246,1,554.42
bitcoin,BTC,Bitcoin,2018-04-27,1,9290.63,9375.47,8987.05,8987.05,7566289920,152802874822,0,388.42
bitcoin,BTC,Bitcoin,2018-04-28,1,8939.27,9412.09,8931.99,9348.48,7805479936,158963068374,0.8675,480.1
bitcoin,BTC,Bitcoin,2018-04-29,1,9346.41,9531.49,9193.71,9419.08,8853000192,160182287342,0.6672,337.78
bitcoin,BTC,Bitcoin,2018-04-30,1,9426.11,9477.14,9166.81,9240.55,8673920000,157163847314,0.2376,310.33
bitcoin,BTC,Bitcoin,2018-05-01,1,9251.47,9255.88,8891.05,9119.01,7713019904,155114132125,0.6248,364.83
bitcoin,BTC,Bitcoin,2018-05-02,1,9104.6,9256.52,9015.14,9235.92,7558159872,157119854754,0.9147,241.38
bitcoin,BTC,Bitcoin,2018-05-03,1,9233.97,9798.33,9188.15,9743.86,10207299584,165778380092,0.9107,610.18
bitcoin,BTC,Bitcoin,2018-05-04,1,9695.5,9779.2,9585.96,9700.76,8217829888,165062796742,0.5941,193.24
bitcoin,BTC,Bitcoin,2018-05-05,1,9700.28,9964.5,9695.12,9858.15,7651939840,167759953654,0.6052,269.38
bitcoin,BTC,Bitcoin,2018-05-06,1,9845.31,9940.14,9465.25,9654.8,7222280192,164316605278,0.3991,474.89
bitcoin,BTC,Bitcoin,2018-05-07,1,9645.67,9665.85,9231.53,9373.01,7394019840,159538115686,0.3258,434.32
bitcoin,BTC,Bitcoin,2018-05-08,1,9380.87,9462.75,9127.77,9234.82,7415869952,157202142973,0.3196,334.98
bitcoin,BTC,Bitcoin,2018-05-09,1,9223.73,9374.76,9031.62,9325.18,7226890240,158758858205,0.8555,343.14
bitcoin,BTC,Bitcoin,2018-05-10,1,9325.96,9396.04,9040.52,9043.94,6906699776,153988453198,0.0096,355.52
bitcoin,BTC,Bitcoin,2018-05-11,1,9052.96,9052.96,8394.46,8441.49,8488520192,143743802092,0.0714,658.5
bitcoin,BTC,Bitcoin,2018-05-12,1,8441.44,8664.86,8223.5,8504.89,6821380096,144841040789,0.6376,441.36
bitcoin,BTC,Bitcoin,2018-05-13,1,8515.49,8773.55,8395.12,8723.94,5866379776,148587777457,0.8689,378.43
bitcoin,BTC,Bitcoin,2018-05-14,1,8713.1,8881.12,8367.97,8716.79,7364149760,148480275422,0.6798,513.15
bitcoin,BTC,Bitcoin,2018-05-15,1,8705.19,8836.19,8456.45,8510.38,6705710080,144979744412,0.142,379.74
bitcoin,BTC,Bitcoin,2018-05-16,1,8504.41,8508.43,8175.49,8368.83,6760220160,142587497878,0.5807,332.94
bitcoin,BTC,Bitcoin,2018-05-17,1,8370.05,8445.54,8054.12,8094.32,5862530048,137923772714,0.1027,391.42
bitcoin,BTC,Bitcoin,2018-05-18,1,8091.83,8274.12,7974.82,8250.97,5764190208,140607667610,0.9227,299.3
bitcoin,BTC,Bitcoin,2018-05-19,1,8255.73,8372.06,8183.35,8247.18,4712399872,140559162894,0.3382,188.71
bitcoin,BTC,Bitcoin,2018-05-20,1,8246.99,8562.41,8205.24,8513.25,5191059968,145109512565,0.8624,357.17
bitcoin,BTC,Bitcoin,2018-05-21,1,8522.33,8557.52,8365.12,8418.99,5154990080,143518943480,0.28,192.4
bitcoin,BTC,Bitcoin,2018-05-22,1,8419.87,8423.25,8004.58,8041.78,5137010176,137104106176,0.0889,418.67
bitcoin,BTC,Bitcoin,2018-05-23,1,8037.08,8054.66,7507.88,7557.82,6491120128,128868479514,0.0913,546.78
bitcoin,BTC,Bitcoin,2018-05-24,1,7561.12,7738.6,7331.14,7587.34,6049220096,129385391552,0.6288,407.46
bitcoin,BTC,Bitcoin,2018-05-25,1,7592.3,7659.14,7392.65,7480.14,4867829760,127573690458,0.3283,266.49
bitcoin,BTC,Bitcoin,2018-05-26,1,7486.48,7595.16,7349.12,7355.88,4051539968,125469061263,0.0275,246.04
bitcoin,BTC,Bitcoin,2018-05-27,1,7362.08,7381.74,7270.96,7368.22,4056519936,125695017596,0.878,110.78
bitcoin,BTC,Bitcoin,2018-05-28,1,7371.31,7419.05,7100.89,7135.99,5040600064,121747389422,0.1103,318.16
bitcoin,BTC,Bitcoin,2018-05-29,1,7129.46,7526.42,7090.68,7472.59,5662660096,127502651064,0.8765,435.74
bitcoin,BTC,Bitcoin,2018-05-30,1,7469.73,7573.77,7313.6,7406.52,4922540032,126391893474,0.3572,260.17
bitcoin,BTC,Bitcoin,2018-05-31,1,7406.15,7608.9,7361.13,7494.17,5127130112,127902999390,0.5369,247.77
bitcoin,BTC,Bitcoin,2018-06-01,1,7500.7,7604.73,7407.34,7541.45,4921460224,128725854692,0.6794,197.39
bitcoin,BTC,Bitcoin,2018-06-02,1,7536.72,7695.83,7497.26,7643.45,4939299840,130481526036,0.7362,198.57
bitcoin,BTC,Bitcoin,2018-06-03,1,7632.09,7754.89,7613.04,7720.25,4851760128,131808021256,0.7558,141.85
bitcoin,BTC,Bitcoin,2018-06-04,1,7722.53,7753.82,7474.04,7514.47,4993169920,128312205314,0.1445,279.78
bitcoin,BTC,Bitcoin,2018-06-05,1,7500.9,7643.23,7397,7633.76,4961739776,130365918088,0.9615,246.23
bitcoin,BTC,Bitcoin,2018-06-06,1,7625.97,7680.43,7502.01,7653.98,4692259840,130725095161,0.8518,178.42
bitcoin,BTC,Bitcoin,2018-06-07,1,7650.82,7741.27,7650.82,7678.24,4485799936,131153169176,0.3032,90.45
bitcoin,BTC,Bitcoin,2018-06-08,1,7685.14,7698.19,7558.4,7624.92,4227579904,130256218613,0.4759,139.79
bitcoin,BTC,Bitcoin,2018-06-09,1,7632.52,7683.58,7531.98,7531.98,3845220096,128682085689,0,151.6
bitcoin,BTC,Bitcoin,2018-06-10,1,7499.55,7499.55,6709.07,6786.02,5804839936,115948312827,0.0973,790.48
bitcoin,BTC,Bitcoin,2018-06-11,1,6799.29,6910.18,6706.63,6906.92,4745269760,118025877189,0.984,203.55
bitcoin,BTC,Bitcoin,2018-06-12,1,6905.82,6907.96,6542.08,6582.36,4654380032,112491874164,0.1101,365.88
bitcoin,BTC,Bitcoin,2018-06-13,1,6596.88,6631.66,6285.63,6349.9,5052349952,108530585830,0.1857,346.03
bitcoin,BTC,Bitcoin,2018-06-14,1,6342.75,6707.14,6334.46,6675.35,5138710016,114106009748,0.9147,372.68
bitcoin,BTC,Bitcoin,2018-06-15,1,6674.08,6681.08,6433.87,6456.58,3955389952,110378702283,0.0919,247.21
bitcoin,BTC,Bitcoin,2018-06-16,1,6455.45,6592.49,6402.29,6550.16,3194170112,111992015616,0.7774,190.2
bitcoin,BTC,Bitcoin,2018-06-17,1,6545.53,6589.11,6499.27,6499.27,3104019968,111134754810,0,89.84
bitcoin,BTC,Bitcoin,2018-06-18,1,6510.07,6781.14,6446.68,6734.82,4039200000,115176197712,0.8615,334.46
bitcoin,BTC,Bitcoin,2018-06-19,1,6742.39,6822.5,6709.92,6769.94,4057029888,115789919278,0.5331,112.58
bitcoin,BTC,Bitcoin,2018-06-20,1,6770.76,6821.56,6611.88,6776.55,3888640000,115916357344,0.7853,209.68
bitcoin,BTC,Bitcoin,2018-06-21,1,6780.09,6810.94,6715.17,6729.74,3529129984,115129700024,0.1521,95.77
bitcoin,BTC,Bitcoin,2018-06-22,1,6737.88,6747.08,6006.6,6083.69,5079810048,104088814967,0.1041,740.48
bitcoin,BTC,Bitcoin,2018-06-23,1,6090.1,6224.82,6071.81,6162.48,3431360000,105449276520,0.5926,153.01
